pair,acronym,description,frequency
"('BMNB', 'bocio multinodular beningo')",BMNB,bocio multinodular beningo,1
"('UCE', 'unidades de corta estancia')",UCE,unidades de corta estancia,1
"('PBI', 'parental bonding instrument')",PBI,parental bonding instrument,1
"('TC', 'tomografia computarizada')",TC,tomografia computarizada,1
"('GCNE', 'grupo control no equivalente')",GCNE,grupo control no equivalente,1
"('y IV', 'y actividad física en personas sanas')",y IV,y actividad física en personas sanas,1
"('FSM', 'función sexual de la mujer')",FSM,función sexual de la mujer,1
"('ESCID', 'escala de conductas indicadoras de dolor')",ESCID,escala de conductas indicadoras de dolor,2
"('FP-CIT', 'fluoropropil-2ßcarbometoxi-3ß-(4-iodofenil) nortropano')",FP-CIT,fluoropropil-2ßcarbometoxi-3ß-(4-iodofenil) nortropano,1
"('VACTE', 'valoración de cargas de trabajo y tiempos de enfermería')",VACTE,valoración de cargas de trabajo y tiempos de enfermería,1
"('TC', 'tomografía computada')",TC,tomografía computada,2
"('UCMA-CE', 'unidad de cirugía mayor ambulatoria y de corta estancia')",UCMA-CE,unidad de cirugía mayor ambulatoria y de corta estancia,1
"('CCP', 'concentrados de complejo protrombínico')",CCP,concentrados de complejo protrombínico,1
"('FRC', 'factores de riesgo coronario')",FRC,factores de riesgo coronario,1
"('GI', 'grupo intervención')",GI,grupo intervención,1
"('DE', 'de 63')",DE,de 63,1
"('IC', 'intervalos de confianza')",IC,intervalos de confianza,2
"('LCE', 'lesiones de causa externa')",LCE,lesiones de causa externa,1
"('IMCEST', 'infarto agudo de miocardio con elevación del segmento st')",IMCEST,infarto agudo de miocardio con elevación del segmento st,1
"('SPSS', 'statistical package for the social sciences')",SPSS,statistical package for the social sciences,1
"('BNS', 'beneficio neto sanitario')",BNS,beneficio neto sanitario,1
"('PCRE', 'pancreatocolangiografía retrograda endoscópica')",PCRE,pancreatocolangiografía retrograda endoscópica,1
"('CCR', 'cáncer colorrectal')",CCR,cáncer colorrectal,2
"('UNAM', 'universidad nacional autónoma de méxico')",UNAM,universidad nacional autónoma de méxico,1
"('RNM', 'resultados negativos asociados a la medicación')",RNM,resultados negativos asociados a la medicación,1
"('MC', 'migraña cronica')",MC,migraña cronica,1
"('ESAD', 'equipo de soporte de atención domiciliaria')",ESAD,equipo de soporte de atención domiciliaria,1
"('VSG', 'valoración subjetiva global')",VSG,valoración subjetiva global,2
"('OAI', 'orejuela de la aurícula izquierda')",OAI,orejuela de la aurícula izquierda,1
"('HPN', 'hipotension nocturna')",HPN,hipotension nocturna,1
"('PCCM', 'programas de cribado de cáncer de mama')",PCCM,programas de cribado de cáncer de mama,1
"('HDA', 'hemorragia digestiva alta')",HDA,hemorragia digestiva alta,1
"('EVCi', 'evento vascular cerebral isquémico')",EVCi,evento vascular cerebral isquémico,1
"('SCS', 'síndrome de churg-strauss')",SCS,síndrome de churg-strauss,1
"('AP', 'atencion primaria')",AP,atencion primaria,1
"('AP', 'angioplastia primaria')",AP,angioplastia primaria,1
"('FANV', 'fibrilacion auricular no valvular')",FANV,fibrilacion auricular no valvular,1
"('LEP', 'litofragmentación extracorpórea piezoeléctrica')",LEP,litofragmentación extracorpórea piezoeléctrica,1
"('DPE', 'desgaste proteico energético')",DPE,desgaste proteico energético,1
"('escopean', 'estudio de correlación entre perfusión miocárdica y angiografía coronaria.')",escopean,estudio de correlación entre perfusión miocárdica y angiografía coronaria.,1
"('EVRD', 'estudio valencia sobre retinopatía diabética')",EVRD,estudio valencia sobre retinopatía diabética,1
"('EuSEM', 'european society for emergency medicine')",EuSEM,european society for emergency medicine,1
"('EC', 'enfermero de consulta')",EC,enfermero de consulta,1
"('ANCA', 'anticuerpos frente al citoplasma de los neutrófilos')",ANCA,anticuerpos frente al citoplasma de los neutrófilos,2
"('LARCE', 'laboratorio regional de citología exfoliativa')",LARCE,laboratorio regional de citología exfoliativa,1
"('VPN', 'valor predictivo negativo')",VPN,valor predictivo negativo,3
"('EPIC', 'europeo sobre cáncer y nutrición')",EPIC,europeo sobre cáncer y nutrición,1
"('VNG', 'videonistagmográfico')",VNG,videonistagmográfico,1
"('Pap', 'papanicolaou')",Pap,papanicolaou,1
"('EN', 'enfermedad neumocócica')",EN,enfermedad neumocócica,1
"('LES', 'lupus eritematoso sistémico')",LES,lupus eritematoso sistémico,4
"('LCR', 'líquido cefaloraquídeo')",LCR,líquido cefaloraquídeo,1
"('NVPC', 'normalized visual predictive check')",NVPC,normalized visual predictive check,1
"('HCC', 'hepatitis crónica c')",HCC,hepatitis crónica c,1
"('VHB', 'virus de hepatitis b')",VHB,virus de hepatitis b,1
"('TUI', 'tracto urinario inferior')",TUI,tracto urinario inferior,1
"('LEI', 'lesión escamosa intraepitelial')",LEI,lesión escamosa intraepitelial,1
"('ITUF', 'infecciones del tracto urinario febriles')",ITUF,infecciones del tracto urinario febriles,1
"('D.F.', 'dispepsia funcional')",D.F.,dispepsia funcional,1
"('IMPA', 'incremento matutino de la presión arterial')",IMPA,incremento matutino de la presión arterial,1
"('AAA', 'aorta abdominal')",AAA,aorta abdominal,1
"('SAHS', 'síndrome apnea-hipopnea del sueño')",SAHS,síndrome apnea-hipopnea del sueño,1
"('FP', 'fractura de pelvis')",FP,fractura de pelvis,1
"('TAS', 'tensión arterial sistólica')",TAS,tensión arterial sistólica,1
"('BAAF', 'biopsia con aguja fina')",BAAF,biopsia con aguja fina,1
